2017.09.13;11:07:06.027;COM9:LocalTx:3
2017.09.13;11:07:06.028;COM9:LocalRx:3
2017.09.13;11:07:06.028;COM9:PeerTx:3
2017.09.13;11:07:06.028;COM9:PeerRx:3
2017.09.13;11:07:06.029;COM9:LocalRSSI:-87
2017.09.13;11:07:06.029;COM9:PeerRSSI:-84
2017.09.13;11:07:06.030;COM9:LocalSNR:9
2017.09.13;11:07:06.030;COM9:PeerSNR:10
2017.09.13;11:07:06.030;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:06.031;COM9:Spreading:SF12
2017.09.13;11:07:06.032;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:06.032;COM9:ErrorCoding:4/5
2017.09.13;11:07:06.032;COM9:RadioMode:Standard
2017.09.13;11:07:06.033;COM9:PowerLevel:15
2017.09.13;11:07:06.033;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:08.459;COM9:Port:COM9
2017.09.13;11:07:08.461;COM9:Port:COM9
2017.09.13;11:07:08.461;COM9:Status:0
2017.09.13;11:07:08.462;COM9:LocalTx:4
2017.09.13;11:07:08.462;COM9:LocalRx:4
2017.09.13;11:07:08.463;COM9:PeerTx:4
2017.09.13;11:07:08.463;COM9:PeerRx:4
2017.09.13;11:07:08.464;COM9:LocalRSSI:-87
2017.09.13;11:07:08.464;COM9:PeerRSSI:-84
2017.09.13;11:07:08.465;COM9:LocalSNR:9
2017.09.13;11:07:08.466;COM9:PeerSNR:10
2017.09.13;11:07:08.466;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:08.467;COM9:Spreading:SF12
2017.09.13;11:07:08.468;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:08.468;COM9:ErrorCoding:4/5
2017.09.13;11:07:08.469;COM9:RadioMode:Standard
2017.09.13;11:07:08.470;COM9:PowerLevel:15
2017.09.13;11:07:08.471;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:10.892;COM9:Port:COM9
2017.09.13;11:07:10.893;COM9:Port:COM9
2017.09.13;11:07:10.893;COM9:Status:0
2017.09.13;11:07:10.894;COM9:LocalTx:5
2017.09.13;11:07:10.895;COM9:LocalRx:5
2017.09.13;11:07:10.895;COM9:PeerTx:5
2017.09.13;11:07:10.896;COM9:PeerRx:5
2017.09.13;11:07:10.896;COM9:LocalRSSI:-87
2017.09.13;11:07:10.897;COM9:PeerRSSI:-85
2017.09.13;11:07:10.898;COM9:LocalSNR:8
2017.09.13;11:07:10.898;COM9:PeerSNR:8
2017.09.13;11:07:10.899;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:10.900;COM9:Spreading:SF12
2017.09.13;11:07:10.901;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:10.901;COM9:ErrorCoding:4/5
2017.09.13;11:07:10.902;COM9:RadioMode:Standard
2017.09.13;11:07:10.903;COM9:PowerLevel:15
2017.09.13;11:07:10.904;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:13.280;COM9:Port:COM9
2017.09.13;11:07:13.281;COM9:Port:COM9
2017.09.13;11:07:13.282;COM9:Status:0
2017.09.13;11:07:13.282;COM9:LocalTx:6
2017.09.13;11:07:13.283;COM9:LocalRx:6
2017.09.13;11:07:13.284;COM9:PeerTx:6
2017.09.13;11:07:13.284;COM9:PeerRx:6
2017.09.13;11:07:13.285;COM9:LocalRSSI:-86
2017.09.13;11:07:13.286;COM9:PeerRSSI:-84
2017.09.13;11:07:13.286;COM9:LocalSNR:8
2017.09.13;11:07:13.287;COM9:PeerSNR:9
2017.09.13;11:07:13.288;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:13.289;COM9:Spreading:SF12
2017.09.13;11:07:13.290;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:13.291;COM9:ErrorCoding:4/5
2017.09.13;11:07:13.292;COM9:RadioMode:Standard
2017.09.13;11:07:13.293;COM9:PowerLevel:15
2017.09.13;11:07:13.293;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:15.712;COM9:Port:COM9
2017.09.13;11:07:15.713;COM9:Port:COM9
2017.09.13;11:07:15.714;COM9:Status:0
2017.09.13;11:07:15.715;COM9:LocalTx:7
2017.09.13;11:07:15.715;COM9:LocalRx:7
2017.09.13;11:07:15.716;COM9:PeerTx:7
2017.09.13;11:07:15.717;COM9:PeerRx:7
2017.09.13;11:07:15.718;COM9:LocalRSSI:-86
2017.09.13;11:07:15.718;COM9:PeerRSSI:-83
2017.09.13;11:07:15.719;COM9:LocalSNR:8
2017.09.13;11:07:15.720;COM9:PeerSNR:10
2017.09.13;11:07:15.721;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:15.722;COM9:Spreading:SF12
2017.09.13;11:07:15.723;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:15.724;COM9:ErrorCoding:4/5
2017.09.13;11:07:15.725;COM9:RadioMode:Standard
2017.09.13;11:07:15.726;COM9:PowerLevel:15
2017.09.13;11:07:15.727;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:18.148;COM9:Port:COM9
2017.09.13;11:07:18.149;COM9:Port:COM9
2017.09.13;11:07:18.150;COM9:Status:0
2017.09.13;11:07:18.151;COM9:LocalTx:8
2017.09.13;11:07:18.152;COM9:LocalRx:8
2017.09.13;11:07:18.153;COM9:PeerTx:8
2017.09.13;11:07:18.154;COM9:PeerRx:8
2017.09.13;11:07:18.155;COM9:LocalRSSI:-86
2017.09.13;11:07:18.156;COM9:PeerRSSI:-84
2017.09.13;11:07:18.157;COM9:LocalSNR:9
2017.09.13;11:07:18.157;COM9:PeerSNR:10
2017.09.13;11:07:18.158;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:18.159;COM9:Spreading:SF12
2017.09.13;11:07:18.161;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:18.162;COM9:ErrorCoding:4/5
2017.09.13;11:07:18.163;COM9:RadioMode:Standard
2017.09.13;11:07:18.164;COM9:PowerLevel:15
2017.09.13;11:07:18.165;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:20.519;COM9:Port:COM9
2017.09.13;11:07:20.521;COM9:Port:COM9
2017.09.13;11:07:20.522;COM9:Status:0
2017.09.13;11:07:20.523;COM9:LocalTx:9
2017.09.13;11:07:20.524;COM9:LocalRx:9
2017.09.13;11:07:20.525;COM9:PeerTx:9
2017.09.13;11:07:20.526;COM9:PeerRx:9
2017.09.13;11:07:20.526;COM9:LocalRSSI:-87
2017.09.13;11:07:20.527;COM9:PeerRSSI:-84
2017.09.13;11:07:20.528;COM9:LocalSNR:8
2017.09.13;11:07:20.529;COM9:PeerSNR:11
2017.09.13;11:07:20.530;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:20.531;COM9:Spreading:SF12
2017.09.13;11:07:20.533;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:20.534;COM9:ErrorCoding:4/5
2017.09.13;11:07:20.535;COM9:RadioMode:Standard
2017.09.13;11:07:20.536;COM9:PowerLevel:15
2017.09.13;11:07:20.537;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:22.950;COM9:Port:COM9
2017.09.13;11:07:22.952;COM9:Port:COM9
2017.09.13;11:07:22.953;COM9:Status:0
2017.09.13;11:07:22.955;COM9:LocalTx:10
2017.09.13;11:07:22.956;COM9:LocalRx:10
2017.09.13;11:07:22.957;COM9:PeerTx:10
2017.09.13;11:07:22.958;COM9:PeerRx:10
2017.09.13;11:07:22.958;COM9:LocalRSSI:-87
2017.09.13;11:07:22.959;COM9:PeerRSSI:-85
2017.09.13;11:07:22.960;COM9:LocalSNR:9
2017.09.13;11:07:22.960;COM9:PeerSNR:9
2017.09.13;11:07:22.961;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:22.961;COM9:Spreading:SF12
2017.09.13;11:07:22.962;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:22.963;COM9:ErrorCoding:4/5
2017.09.13;11:07:22.964;COM9:RadioMode:Standard
2017.09.13;11:07:22.964;COM9:PowerLevel:15
2017.09.13;11:07:22.965;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:25.383;COM9:Port:COM9
2017.09.13;11:07:25.384;COM9:Port:COM9
2017.09.13;11:07:25.384;COM9:Status:0
2017.09.13;11:07:25.384;COM9:LocalTx:11
2017.09.13;11:07:25.385;COM9:LocalRx:11
2017.09.13;11:07:25.385;COM9:PeerTx:11
2017.09.13;11:07:25.385;COM9:PeerRx:11
2017.09.13;11:07:25.385;COM9:LocalRSSI:-88
2017.09.13;11:07:25.386;COM9:PeerRSSI:-84
2017.09.13;11:07:25.386;COM9:LocalSNR:8
2017.09.13;11:07:25.387;COM9:PeerSNR:10
2017.09.13;11:07:25.387;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:25.387;COM9:Spreading:SF12
2017.09.13;11:07:25.388;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:25.388;COM9:ErrorCoding:4/5
2017.09.13;11:07:25.388;COM9:RadioMode:Standard
2017.09.13;11:07:25.389;COM9:PowerLevel:15
2017.09.13;11:07:25.389;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:27.820;COM9:Port:COM9
2017.09.13;11:07:27.822;COM9:Port:COM9
2017.09.13;11:07:27.822;COM9:Status:0
2017.09.13;11:07:27.823;COM9:LocalTx:12
2017.09.13;11:07:27.824;COM9:LocalRx:12
2017.09.13;11:07:27.824;COM9:PeerTx:12
2017.09.13;11:07:27.825;COM9:PeerRx:12
2017.09.13;11:07:27.826;COM9:LocalRSSI:-86
2017.09.13;11:07:27.826;COM9:PeerRSSI:-85
2017.09.13;11:07:27.827;COM9:LocalSNR:8
2017.09.13;11:07:27.828;COM9:PeerSNR:10
2017.09.13;11:07:27.829;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:27.829;COM9:Spreading:SF12
2017.09.13;11:07:27.830;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:27.831;COM9:ErrorCoding:4/5
2017.09.13;11:07:27.832;COM9:RadioMode:Standard
2017.09.13;11:07:27.833;COM9:PowerLevel:15
2017.09.13;11:07:27.834;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:30.191;COM9:Port:COM9
2017.09.13;11:07:30.193;COM9:Port:COM9
2017.09.13;11:07:30.194;COM9:Status:0
2017.09.13;11:07:30.195;COM9:LocalTx:13
2017.09.13;11:07:30.196;COM9:LocalRx:13
2017.09.13;11:07:30.197;COM9:PeerTx:13
2017.09.13;11:07:30.198;COM9:PeerRx:13
2017.09.13;11:07:30.199;COM9:LocalRSSI:-87
2017.09.13;11:07:30.200;COM9:PeerRSSI:-84
2017.09.13;11:07:30.201;COM9:LocalSNR:8
2017.09.13;11:07:30.202;COM9:PeerSNR:10
2017.09.13;11:07:30.204;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:30.205;COM9:Spreading:SF12
2017.09.13;11:07:30.207;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:30.208;COM9:ErrorCoding:4/5
2017.09.13;11:07:30.209;COM9:RadioMode:Standard
2017.09.13;11:07:30.210;COM9:PowerLevel:15
2017.09.13;11:07:30.211;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:32.625;COM9:Port:COM9
2017.09.13;11:07:32.626;COM9:Port:COM9
2017.09.13;11:07:32.627;COM9:Status:0
2017.09.13;11:07:32.628;COM9:LocalTx:14
2017.09.13;11:07:32.629;COM9:LocalRx:14
2017.09.13;11:07:32.630;COM9:PeerTx:14
2017.09.13;11:07:32.631;COM9:PeerRx:14
2017.09.13;11:07:32.631;COM9:LocalRSSI:-86
2017.09.13;11:07:32.632;COM9:PeerRSSI:-83
2017.09.13;11:07:32.633;COM9:LocalSNR:9
2017.09.13;11:07:32.634;COM9:PeerSNR:11
2017.09.13;11:07:32.635;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:32.636;COM9:Spreading:SF12
2017.09.13;11:07:32.637;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:32.638;COM9:ErrorCoding:4/5
2017.09.13;11:07:32.639;COM9:RadioMode:Standard
2017.09.13;11:07:32.640;COM9:PowerLevel:15
2017.09.13;11:07:32.641;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:35.058;COM9:Port:COM9
2017.09.13;11:07:35.060;COM9:Port:COM9
2017.09.13;11:07:35.061;COM9:Status:0
2017.09.13;11:07:35.061;COM9:LocalTx:15
2017.09.13;11:07:35.062;COM9:LocalRx:15
2017.09.13;11:07:35.063;COM9:PeerTx:15
2017.09.13;11:07:35.064;COM9:PeerRx:15
2017.09.13;11:07:35.065;COM9:LocalRSSI:-85
2017.09.13;11:07:35.066;COM9:PeerRSSI:-83
2017.09.13;11:07:35.067;COM9:LocalSNR:9
2017.09.13;11:07:35.068;COM9:PeerSNR:10
2017.09.13;11:07:35.069;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:35.070;COM9:Spreading:SF12
2017.09.13;11:07:35.072;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:35.073;COM9:ErrorCoding:4/5
2017.09.13;11:07:35.073;COM9:RadioMode:Standard
2017.09.13;11:07:35.074;COM9:PowerLevel:15
2017.09.13;11:07:35.074;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:37.490;COM9:Port:COM9
2017.09.13;11:07:37.492;COM9:Port:COM9
2017.09.13;11:07:37.493;COM9:Status:0
2017.09.13;11:07:37.494;COM9:LocalTx:16
2017.09.13;11:07:37.495;COM9:LocalRx:16
2017.09.13;11:07:37.496;COM9:PeerTx:16
2017.09.13;11:07:37.497;COM9:PeerRx:16
2017.09.13;11:07:37.498;COM9:LocalRSSI:-85
2017.09.13;11:07:37.499;COM9:PeerRSSI:-83
2017.09.13;11:07:37.500;COM9:LocalSNR:9
2017.09.13;11:07:37.500;COM9:PeerSNR:9
2017.09.13;11:07:37.501;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:37.502;COM9:Spreading:SF12
2017.09.13;11:07:37.503;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:37.503;COM9:ErrorCoding:4/5
2017.09.13;11:07:37.504;COM9:RadioMode:Standard
2017.09.13;11:07:37.505;COM9:PowerLevel:15
2017.09.13;11:07:37.505;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:39.863;COM9:Port:COM9
2017.09.13;11:07:39.864;COM9:Port:COM9
2017.09.13;11:07:39.864;COM9:Status:0
2017.09.13;11:07:39.865;COM9:LocalTx:17
2017.09.13;11:07:39.866;COM9:LocalRx:17
2017.09.13;11:07:39.866;COM9:PeerTx:17
2017.09.13;11:07:39.867;COM9:PeerRx:17
2017.09.13;11:07:39.867;COM9:LocalRSSI:-87
2017.09.13;11:07:39.868;COM9:PeerRSSI:-83
2017.09.13;11:07:39.869;COM9:LocalSNR:8
2017.09.13;11:07:39.869;COM9:PeerSNR:11
2017.09.13;11:07:39.870;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:39.871;COM9:Spreading:SF12
2017.09.13;11:07:39.872;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:39.872;COM9:ErrorCoding:4/5
2017.09.13;11:07:39.873;COM9:RadioMode:Standard
2017.09.13;11:07:39.874;COM9:PowerLevel:15
2017.09.13;11:07:39.875;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:42.295;COM9:Port:COM9
2017.09.13;11:07:42.296;COM9:Port:COM9
2017.09.13;11:07:42.297;COM9:Status:0
2017.09.13;11:07:42.298;COM9:LocalTx:18
2017.09.13;11:07:42.298;COM9:LocalRx:18
2017.09.13;11:07:42.299;COM9:PeerTx:18
2017.09.13;11:07:42.300;COM9:PeerRx:18
2017.09.13;11:07:42.301;COM9:LocalRSSI:-87
2017.09.13;11:07:42.301;COM9:PeerRSSI:-84
2017.09.13;11:07:42.302;COM9:LocalSNR:9
2017.09.13;11:07:42.303;COM9:PeerSNR:10
2017.09.13;11:07:42.304;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:42.305;COM9:Spreading:SF12
2017.09.13;11:07:42.306;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:42.306;COM9:ErrorCoding:4/5
2017.09.13;11:07:42.307;COM9:RadioMode:Standard
2017.09.13;11:07:42.308;COM9:PowerLevel:15
2017.09.13;11:07:42.309;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:44.729;COM9:Port:COM9
2017.09.13;11:07:44.730;COM9:Port:COM9
2017.09.13;11:07:44.731;COM9:Status:0
2017.09.13;11:07:44.732;COM9:LocalTx:19
2017.09.13;11:07:44.732;COM9:LocalRx:19
2017.09.13;11:07:44.733;COM9:PeerTx:19
2017.09.13;11:07:44.734;COM9:PeerRx:19
2017.09.13;11:07:44.735;COM9:LocalRSSI:-86
2017.09.13;11:07:44.736;COM9:PeerRSSI:-84
2017.09.13;11:07:44.737;COM9:LocalSNR:9
2017.09.13;11:07:44.737;COM9:PeerSNR:10
2017.09.13;11:07:44.738;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:44.739;COM9:Spreading:SF12
2017.09.13;11:07:44.740;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:44.741;COM9:ErrorCoding:4/5
2017.09.13;11:07:44.742;COM9:RadioMode:Standard
2017.09.13;11:07:44.743;COM9:PowerLevel:15
2017.09.13;11:07:44.744;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:47.164;COM9:Port:COM9
2017.09.13;11:07:47.165;COM9:Port:COM9
2017.09.13;11:07:47.166;COM9:Status:0
2017.09.13;11:07:47.168;COM9:LocalTx:20
2017.09.13;11:07:47.168;COM9:LocalRx:20
2017.09.13;11:07:47.169;COM9:PeerTx:20
2017.09.13;11:07:47.170;COM9:PeerRx:20
2017.09.13;11:07:47.171;COM9:LocalRSSI:-87
2017.09.13;11:07:47.172;COM9:PeerRSSI:-83
2017.09.13;11:07:47.173;COM9:LocalSNR:8
2017.09.13;11:07:47.173;COM9:PeerSNR:11
2017.09.13;11:07:47.174;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:47.175;COM9:Spreading:SF12
2017.09.13;11:07:47.177;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:47.178;COM9:ErrorCoding:4/5
2017.09.13;11:07:47.179;COM9:RadioMode:Standard
2017.09.13;11:07:47.180;COM9:PowerLevel:15
2017.09.13;11:07:47.181;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:49.534;COM9:Port:COM9
2017.09.13;11:07:49.535;COM9:Port:COM9
2017.09.13;11:07:49.536;COM9:Status:0
2017.09.13;11:07:49.537;COM9:LocalTx:21
2017.09.13;11:07:49.538;COM9:LocalRx:21
2017.09.13;11:07:49.539;COM9:PeerTx:21
2017.09.13;11:07:49.539;COM9:PeerRx:21
2017.09.13;11:07:49.540;COM9:LocalRSSI:-86
2017.09.13;11:07:49.541;COM9:PeerRSSI:-84
2017.09.13;11:07:49.542;COM9:LocalSNR:9
2017.09.13;11:07:49.543;COM9:PeerSNR:10
2017.09.13;11:07:49.544;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:49.545;COM9:Spreading:SF12
2017.09.13;11:07:49.547;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:49.548;COM9:ErrorCoding:4/5
2017.09.13;11:07:49.549;COM9:RadioMode:Standard
2017.09.13;11:07:49.550;COM9:PowerLevel:15
2017.09.13;11:07:49.551;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:51.969;COM9:Port:COM9
2017.09.13;11:07:51.971;COM9:Port:COM9
2017.09.13;11:07:51.971;COM9:Status:0
2017.09.13;11:07:51.972;COM9:LocalTx:22
2017.09.13;11:07:51.973;COM9:LocalRx:22
2017.09.13;11:07:51.974;COM9:PeerTx:22
2017.09.13;11:07:51.975;COM9:PeerRx:22
2017.09.13;11:07:51.976;COM9:LocalRSSI:-86
2017.09.13;11:07:51.977;COM9:PeerRSSI:-83
2017.09.13;11:07:51.978;COM9:LocalSNR:9
2017.09.13;11:07:51.979;COM9:PeerSNR:11
2017.09.13;11:07:51.980;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:51.981;COM9:Spreading:SF12
2017.09.13;11:07:51.983;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:51.984;COM9:ErrorCoding:4/5
2017.09.13;11:07:51.985;COM9:RadioMode:Standard
2017.09.13;11:07:51.985;COM9:PowerLevel:15
2017.09.13;11:07:51.986;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:54.400;COM9:Port:COM9
2017.09.13;11:07:54.401;COM9:Port:COM9
2017.09.13;11:07:54.401;COM9:Status:0
2017.09.13;11:07:54.402;COM9:LocalTx:23
2017.09.13;11:07:54.403;COM9:LocalRx:23
2017.09.13;11:07:54.403;COM9:PeerTx:23
2017.09.13;11:07:54.404;COM9:PeerRx:23
2017.09.13;11:07:54.404;COM9:LocalRSSI:-84
2017.09.13;11:07:54.405;COM9:PeerRSSI:-83
2017.09.13;11:07:54.405;COM9:LocalSNR:10
2017.09.13;11:07:54.406;COM9:PeerSNR:9
2017.09.13;11:07:54.406;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:54.407;COM9:Spreading:SF12
2017.09.13;11:07:54.408;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:54.409;COM9:ErrorCoding:4/5
2017.09.13;11:07:54.410;COM9:RadioMode:Standard
2017.09.13;11:07:54.410;COM9:PowerLevel:15
2017.09.13;11:07:54.411;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:56.836;COM9:Port:COM9
2017.09.13;11:07:56.836;COM9:Port:COM9
2017.09.13;11:07:56.837;COM9:Status:0
2017.09.13;11:07:56.837;COM9:LocalTx:24
2017.09.13;11:07:56.837;COM9:LocalRx:24
2017.09.13;11:07:56.837;COM9:PeerTx:24
2017.09.13;11:07:56.838;COM9:PeerRx:24
2017.09.13;11:07:56.838;COM9:LocalRSSI:-88
2017.09.13;11:07:56.838;COM9:PeerRSSI:-87
2017.09.13;11:07:56.839;COM9:LocalSNR:9
2017.09.13;11:07:56.839;COM9:PeerSNR:8
2017.09.13;11:07:56.839;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:56.840;COM9:Spreading:SF12
2017.09.13;11:07:56.840;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:56.841;COM9:ErrorCoding:4/5
2017.09.13;11:07:56.841;COM9:RadioMode:Standard
2017.09.13;11:07:56.841;COM9:PowerLevel:15
2017.09.13;11:07:56.842;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:07:59.208;COM9:Port:COM9
2017.09.13;11:07:59.209;COM9:Port:COM9
2017.09.13;11:07:59.210;COM9:Status:0
2017.09.13;11:07:59.211;COM9:LocalTx:25
2017.09.13;11:07:59.211;COM9:LocalRx:25
2017.09.13;11:07:59.212;COM9:PeerTx:25
2017.09.13;11:07:59.213;COM9:PeerRx:25
2017.09.13;11:07:59.214;COM9:LocalRSSI:-91
2017.09.13;11:07:59.215;COM9:PeerRSSI:-83
2017.09.13;11:07:59.216;COM9:LocalSNR:9
2017.09.13;11:07:59.216;COM9:PeerSNR:9
2017.09.13;11:07:59.217;COM9:DeviceLongAddress:10:1234
2017.09.13;11:07:59.218;COM9:Spreading:SF12
2017.09.13;11:07:59.219;COM9:Bandwidth:125000 Hz
2017.09.13;11:07:59.220;COM9:ErrorCoding:4/5
2017.09.13;11:07:59.221;COM9:RadioMode:Standard
2017.09.13;11:07:59.222;COM9:PowerLevel:15
2017.09.13;11:07:59.223;COM9:Frequency:865200012 Hz
----------------------------------------------------------------------------------------------------------------------------------------------------------------
2017.09.13;11:08:01.640;COM9:Port:COM9
2017.09.13;11:08:01.641;COM9:Port:COM9
2017.09.13;11:08:01.642;COM9:Status:0
2017.09.13;11:08:01.643;COM9:LocalTx:26
2017.09.13;11:08:01.644;COM9:LocalRx:26
2017.09.13;11:08:01.644;COM9:PeerTx:26
